year,month,city,state,disaster_type,severity,latitude,longitude,pop_density,elevation_m,coast_km,annual_rainfall_mm,seismic_zone,affected_population,total_deaths,data_source,risk_level,season
2012,6,Lucknow,UP,earthquake,4,28.4,84.126,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2012,7,Lucknow,UP,earthquake,4,28.745,82.442,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2012,8,Lucknow,UP,earthquake,6,28.47,82.69,2400,123,1100,890,3,220000.0,0.0,usgs,High,monsoon
2012,10,Lucknow,UP,earthquake,6,23.769,81.314,2400,123,1100,890,3,220000.0,0.0,usgs,High,post-monsoon
2012,11,Lucknow,UP,earthquake,4,29.46,81.479,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,post-monsoon
2013,1,Lucknow,UP,earthquake,6,29.694,81.711,2400,123,1100,890,3,220000.0,0.0,usgs,High,winter
2013,3,Lucknow,UP,earthquake,6,28.758,82.294,2400,123,1100,890,3,220000.0,0.0,usgs,High,summer
2013,5,Lucknow,UP,earthquake,4,29.4,82.015,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2013,6,Lucknow,UP,earthquake,6,28.655,82.279,2400,123,1100,890,3,220000.0,0.0,usgs,High,monsoon
2013,8,Lucknow,UP,earthquake,4,28.0742,85.7479,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2013,9,Lucknow,UP,earthquake,4,30.9206,83.2204,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2013,11,Lucknow,UP,earthquake,4,29.3825,81.8689,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,post-monsoon
2014,6,Lucknow,UP,earthquake,4,30.2645,81.6031,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2014,7,Lucknow,UP,earthquake,4,29.4202,81.099,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2014,8,Lucknow,UP,earthquake,4,29.1576,85.322,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2014,10,Lucknow,UP,earthquake,4,30.4289,82.1111,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,post-monsoon
2014,11,Lucknow,UP,earthquake,4,28.2061,84.7414,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,post-monsoon
2015,1,Lucknow,UP,earthquake,4,28.2987,83.9732,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,winter
2015,4,Lucknow,UP,earthquake,10,28.2305,84.7314,2400,123,1100,890,3,1500000.0,0.0,usgs,Critical,summer
2015,5,Lucknow,UP,earthquake,6,27.783,84.6384,2400,123,1100,890,3,220000.0,0.0,usgs,High,summer
2015,6,Lucknow,UP,earthquake,4,27.4724,85.7525,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2015,7,Lucknow,UP,earthquake,4,29.6068,81.733,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2015,8,Lucknow,UP,earthquake,4,27.6519,85.6673,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2015,9,Lucknow,UP,earthquake,4,27.7769,85.8162,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2015,10,Lucknow,UP,earthquake,4,27.8771,84.8817,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,post-monsoon
2015,11,Lucknow,UP,earthquake,6,27.8525,85.6776,2400,123,1100,890,3,220000.0,0.0,usgs,High,post-monsoon
2015,12,Lucknow,UP,earthquake,6,29.3985,81.6541,2400,123,1100,890,3,220000.0,0.0,usgs,High,winter
2016,1,Lucknow,UP,earthquake,4,29.6353,84.2685,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,winter
2016,2,Lucknow,UP,earthquake,6,27.9633,84.6943,2400,123,1100,890,3,220000.0,0.0,usgs,High,winter
2016,3,Lucknow,UP,earthquake,4,27.8164,85.5483,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2016,4,Lucknow,UP,earthquake,4,27.6354,85.3002,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2016,5,Lucknow,UP,earthquake,4,28.0097,85.4237,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2016,6,Lucknow,UP,earthquake,4,29.5553,81.1306,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2016,7,Lucknow,UP,earthquake,4,29.5139,81.0984,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2016,9,Lucknow,UP,earthquake,4,27.8196,85.4746,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2016,12,Lucknow,UP,earthquake,6,29.979,80.6321,2400,123,1100,890,3,220000.0,0.0,usgs,High,winter
2017,1,Lucknow,UP,earthquake,4,30.4946,83.7309,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,winter
2017,2,Lucknow,UP,earthquake,6,30.6877,83.3674,2400,123,1100,890,3,220000.0,0.0,usgs,High,winter
2017,3,Lucknow,UP,earthquake,4,30.5998,83.6889,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2017,4,Lucknow,UP,earthquake,4,29.6836,81.3034,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2017,7,Lucknow,UP,earthquake,4,30.6609,82.7985,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2017,8,Lucknow,UP,earthquake,4,29.3871,81.1558,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2017,11,Lucknow,UP,earthquake,4,29.6127,81.2918,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,post-monsoon
2018,4,Lucknow,UP,earthquake,4,24.1313,82.5522,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2018,6,Lucknow,UP,earthquake,4,27.8919,84.8272,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2018,9,Lucknow,UP,earthquake,4,23.4903,82.446,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2018,10,Lucknow,UP,earthquake,4,28.7099,81.4792,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,post-monsoon
2018,11,Lucknow,UP,earthquake,4,29.9248,80.6472,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,post-monsoon
2018,12,Lucknow,UP,earthquake,4,27.7764,85.5548,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,winter
2019,4,Lucknow,UP,earthquake,4,27.7651,85.0667,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2019,5,Lucknow,UP,earthquake,4,29.5741,81.4056,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2019,8,Lucknow,UP,earthquake,4,28.4321,83.3273,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2019,9,Lucknow,UP,earthquake,4,30.026,81.5319,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2019,11,Lucknow,UP,earthquake,6,29.3228,81.1433,2400,123,1100,890,3,220000.0,0.0,usgs,High,post-monsoon
2019,12,Lucknow,UP,earthquake,4,27.9194,85.7168,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,winter
2020,1,Lucknow,UP,earthquake,4,29.4841,81.5921,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,winter
2020,3,Lucknow,UP,earthquake,4,28.2184,83.5923,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2020,5,Lucknow,UP,earthquake,4,27.8896,84.8784,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2020,8,Lucknow,UP,earthquake,4,29.556,80.9299,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2020,10,Lucknow,UP,earthquake,4,29.4069,80.8988,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,post-monsoon
2021,2,Lucknow,UP,earthquake,4,28.8039,84.0135,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,winter
2021,5,Lucknow,UP,earthquake,6,28.2785,84.3373,2400,123,1100,890,3,220000.0,0.0,usgs,High,summer
2021,10,Lucknow,UP,earthquake,4,27.8507,85.7193,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,post-monsoon
2021,12,Lucknow,UP,earthquake,4,29.9056,80.3449,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,winter
2022,1,Lucknow,UP,earthquake,4,29.9803,80.3548,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,winter
2022,5,Lucknow,UP,earthquake,4,29.9682,80.4219,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2022,6,Lucknow,UP,earthquake,4,28.3742,83.8247,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2022,7,Lucknow,UP,earthquake,4,23.3819,82.5056,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2022,8,Lucknow,UP,earthquake,4,28.0619,81.1968,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2022,9,Lucknow,UP,earthquake,4,31.2049,82.7913,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2022,10,Lucknow,UP,earthquake,4,29.5573,81.0921,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,post-monsoon
2022,11,Lucknow,UP,earthquake,6,29.3523,81.1777,2400,123,1100,890,3,220000.0,0.0,usgs,High,post-monsoon
2022,12,Lucknow,UP,earthquake,4,28.4898,83.1553,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,winter
2023,1,Lucknow,UP,earthquake,6,29.5825,81.6638,2400,123,1100,890,3,220000.0,0.0,usgs,High,winter
2023,2,Lucknow,UP,earthquake,4,29.7352,81.127,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,winter
2023,3,Lucknow,UP,earthquake,4,29.6326,81.828,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2023,4,Lucknow,UP,earthquake,6,29.6212,81.5483,2400,123,1100,890,3,220000.0,0.0,usgs,High,summer
2023,5,Lucknow,UP,earthquake,4,29.6551,81.2484,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2023,6,Lucknow,UP,earthquake,4,29.71,81.5777,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2023,8,Lucknow,UP,earthquake,4,30.2183,80.7013,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2023,10,Lucknow,UP,earthquake,6,27.8879,84.7252,2400,123,1100,890,3,220000.0,0.0,usgs,High,post-monsoon
2023,11,Lucknow,UP,earthquake,6,28.8564,82.0652,2400,123,1100,890,3,220000.0,0.0,usgs,High,post-monsoon
2023,12,Lucknow,UP,earthquake,4,27.727,85.799,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,winter
2024,1,Lucknow,UP,earthquake,4,29.522,81.1253,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,winter
2024,3,Lucknow,UP,earthquake,4,30.4045,80.6613,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2024,5,Lucknow,UP,earthquake,4,29.7381,81.0068,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,summer
2024,8,Lucknow,UP,earthquake,4,28.6347,84.3475,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2024,9,Lucknow,UP,earthquake,4,29.9563,82.1893,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,monsoon
2024,10,Lucknow,UP,earthquake,4,30.5673,84.194,2400,123,1100,890,3,60000.0,0.0,usgs,Medium,post-monsoon
2024,12,Lucknow,UP,earthquake,6,29.4923,81.6099,2400,123,1100,890,3,220000.0,0.0,usgs,High,winter
2013,6,Mumbai,Maharashtra,earthquake,4,19.884,68.094,20667,14,0,2167,3,60000.0,0.0,usgs,Medium,monsoon
2015,12,Mumbai,Maharashtra,earthquake,4,18.4361,71.1922,20667,14,0,2167,3,60000.0,0.0,usgs,Medium,winter
2019,7,Mumbai,Maharashtra,earthquake,4,19.578,72.508,20667,14,0,2167,3,60000.0,0.0,usgs,Medium,monsoon
2019,12,Mumbai,Maharashtra,earthquake,4,20.0829,73.1729,20667,14,0,2167,3,60000.0,0.0,usgs,Medium,winter
2000,3,Pune,Maharashtra,earthquake,6,17.099,73.672,5600,560,150,722,3,220000.0,0.0,usgs,High,summer
2000,4,Pune,Maharashtra,earthquake,4,17.147,73.637,5600,560,150,722,3,60000.0,0.0,usgs,Medium,summer
2000,5,Pune,Maharashtra,earthquake,2,17.202,73.898,5600,560,150,722,3,5000.0,0.0,usgs,Low,summer
2000,9,Pune,Maharashtra,earthquake,6,17.367,73.849,5600,560,150,722,3,220000.0,0.0,usgs,High,monsoon
2000,12,Pune,Maharashtra,earthquake,4,17.041,73.508,5600,560,150,722,3,60000.0,0.0,usgs,Medium,winter
2005,3,Pune,Maharashtra,earthquake,4,16.822,73.276,5600,560,150,722,3,60000.0,0.0,usgs,Medium,summer
2005,6,Pune,Maharashtra,earthquake,4,17.144,73.854,5600,560,150,722,3,60000.0,0.0,usgs,Medium,monsoon
2005,8,Pune,Maharashtra,earthquake,4,17.067,73.773,5600,560,150,722,3,60000.0,0.0,usgs,Medium,monsoon
2005,11,Pune,Maharashtra,earthquake,4,17.65,73.721,5600,560,150,722,3,60000.0,0.0,usgs,Medium,post-monsoon
2005,12,Pune,Maharashtra,earthquake,4,17.285,73.884,5600,560,150,722,3,60000.0,0.0,usgs,Medium,winter
2006,4,Pune,Maharashtra,earthquake,4,17.069,73.689,5600,560,150,722,3,60000.0,0.0,usgs,Medium,summer
2006,5,Pune,Maharashtra,earthquake,2,16.899,73.607,5600,560,150,722,3,5000.0,0.0,usgs,Low,summer
2007,8,Pune,Maharashtra,earthquake,4,17.2,73.7,5600,560,150,722,3,60000.0,0.0,usgs,Medium,monsoon
2007,11,Pune,Maharashtra,earthquake,4,17.151,73.892,5600,560,150,722,3,60000.0,0.0,usgs,Medium,post-monsoon
2008,7,Pune,Maharashtra,earthquake,4,17.644,74.166,5600,560,150,722,3,60000.0,0.0,usgs,Medium,monsoon
2008,9,Pune,Maharashtra,earthquake,6,17.438,73.915,5600,560,150,722,3,220000.0,0.0,usgs,High,monsoon
2009,11,Pune,Maharashtra,earthquake,4,17.056,73.747,5600,560,150,722,3,60000.0,0.0,usgs,Medium,post-monsoon
2009,12,Pune,Maharashtra,earthquake,4,17.123,73.45,5600,560,150,722,3,60000.0,0.0,usgs,Medium,winter
2010,1,Pune,Maharashtra,earthquake,4,17.2,73.73,5600,560,150,722,3,60000.0,0.0,usgs,Medium,winter
2012,4,Pune,Maharashtra,earthquake,4,17.247,73.601,5600,560,150,722,3,60000.0,0.0,usgs,Medium,summer
2017,6,Pune,Maharashtra,earthquake,4,16.6688,73.576,5600,560,150,722,3,60000.0,0.0,usgs,Medium,monsoon
2017,8,Pune,Maharashtra,earthquake,4,16.3657,73.3863,5600,560,150,722,3,60000.0,0.0,usgs,Medium,monsoon
2019,6,Pune,Maharashtra,earthquake,4,17.1576,73.7769,5600,560,150,722,3,60000.0,0.0,usgs,Medium,monsoon
2022,7,Pune,Maharashtra,earthquake,4,16.9254,75.7188,5600,560,150,722,3,60000.0,0.0,usgs,Medium,monsoon
2000,8,Surat,Gujarat,earthquake,4,21.458,71.123,8200,13,20,1143,3,60000.0,0.0,usgs,Medium,monsoon
2007,11,Surat,Gujarat,earthquake,6,21.181,70.724,8200,13,20,1143,3,220000.0,0.0,usgs,High,post-monsoon
2008,10,Surat,Gujarat,earthquake,2,21.223,70.995,8200,13,20,1143,3,5000.0,0.0,usgs,Low,post-monsoon
2009,1,Surat,Gujarat,earthquake,4,21.585,75.332,8200,13,20,1143,3,60000.0,0.0,usgs,Medium,winter
2011,10,Surat,Gujarat,earthquake,6,21.211,70.533,8200,13,20,1143,3,220000.0,0.0,usgs,High,post-monsoon
2016,7,Surat,Gujarat,earthquake,4,21.4276,71.5526,8200,13,20,1143,3,60000.0,0.0,usgs,Medium,monsoon
2019,3,Surat,Gujarat,earthquake,4,20.2344,72.8943,8200,13,20,1143,3,60000.0,0.0,usgs,Medium,summer
2020,11,Surat,Gujarat,earthquake,2,21.5017,73.219,8200,13,20,1143,3,5000.0,0.0,usgs,Low,post-monsoon
2021,5,Surat,Gujarat,earthquake,4,20.6607,71.4793,8200,13,20,1143,3,60000.0,0.0,usgs,Medium,summer
2014,11,Visakhapatnam,AP,earthquake,4,16.0932,86.0768,3400,45,0,1020,3,60000.0,0.0,usgs,Medium,post-monsoon
2019,2,Visakhapatnam,AP,earthquake,4,14.3974,85.73,3400,45,0,1020,3,60000.0,0.0,usgs,Medium,winter
2022,1,Visakhapatnam,AP,earthquake,4,17.562,84.9267,3400,45,0,1020,3,60000.0,0.0,usgs,Medium,winter
2004,12,Chennai,Tamil Nadu,tsunami,10,13.082,80.27,7088,6,0,1400,3,2800000.0,10749.0,ndma,Critical,winter
2005,7,Mumbai,Maharashtra,flood,9,19.076,72.877,20667,14,0,2167,3,1500000.0,1094.0,ndma,Critical,monsoon
2008,8,Bhubaneswar,Odisha,flood,8,20.296,85.824,3500,45,120,1500,3,2300000.0,107.0,ndma,Critical,monsoon
2013,6,Bhopal,MP,flood,8,23.259,77.412,3400,527,700,1146,2,850000.0,5748.0,ndma,Critical,monsoon
2014,10,Visakhapatnam,AP,cyclone,9,17.686,83.218,3400,45,0,1020,3,12000000.0,61.0,ndma,Critical,post-monsoon
2015,11,Chennai,Tamil Nadu,flood,9,13.082,80.27,7088,6,0,1400,3,4000000.0,500.0,ndma,Critical,post-monsoon
2016,10,Bhubaneswar,Odisha,cyclone,8,20.296,85.824,3500,45,120,1500,3,600000.0,33.0,ndma,High,post-monsoon
2018,8,Kochi,Kerala,flood,10,9.931,76.267,2100,8,0,3067,3,5400000.0,483.0,ndma,Critical,monsoon
2019,10,Visakhapatnam,AP,cyclone,9,17.686,83.218,3400,45,0,1020,3,1000000.0,89.0,ndma,Critical,post-monsoon
2020,5,Bhubaneswar,Odisha,cyclone,9,20.296,85.824,3500,45,120,1500,3,3800000.0,128.0,ndma,Critical,summer
2021,7,Mumbai,Maharashtra,landslide,8,19.076,72.877,20667,14,0,2167,3,400000.0,229.0,ndma,High,monsoon
2021,10,Bhubaneswar,Odisha,cyclone,7,20.296,85.824,3500,45,120,1500,3,1200000.0,3.0,ndma,Critical,post-monsoon
2022,6,Bhopal,MP,flood,7,23.259,77.412,3400,527,700,1146,2,500000.0,88.0,ndma,High,monsoon
2022,9,Ahmedabad,Gujarat,flood,8,23.022,72.571,9000,53,260,782,3,800000.0,196.0,ndma,High,monsoon
2023,7,Delhi,Delhi,flood,8,28.704,77.102,11320,216,1400,797,4,350000.0,44.0,ndma,High,monsoon
2023,7,Bhopal,MP,flood,7,23.259,77.412,3400,527,700,1146,2,450000.0,72.0,ndma,High,monsoon
2023,10,Chennai,Tamil Nadu,cyclone,7,13.082,80.27,7088,6,0,1400,3,700000.0,13.0,ndma,High,post-monsoon
2001,1,Ahmedabad,Gujarat,earthquake,10,23.022,72.571,9000,53,260,782,3,600000.0,20005.0,ndma,Critical,winter
2004,9,Pune,Maharashtra,flood,7,18.52,73.856,5600,560,150,722,3,200000.0,29.0,ndma,High,monsoon
2009,10,Kochi,Kerala,flood,7,9.931,76.267,2100,8,0,3067,3,300000.0,180.0,ndma,High,post-monsoon
2010,8,Delhi,Delhi,flood,6,28.704,77.102,11320,216,1400,797,4,500000.0,43.0,ndma,High,monsoon
2011,9,Delhi,Delhi,earthquake,5,28.704,77.102,11320,216,1400,797,4,50000.0,97.0,ndma,Medium,monsoon
2012,8,Lucknow,UP,flood,7,26.846,80.946,2400,123,1100,890,3,1200000.0,502.0,ndma,Critical,monsoon
2016,4,Chennai,Tamil Nadu,heatwave,9,13.082,80.27,7088,6,0,1400,3,400000.0,400.0,ndma,High,summer
2019,6,Delhi,Delhi,heatwave,9,28.704,77.102,11320,216,1400,797,4,500000.0,184.0,ndma,High,monsoon
2020,3,Delhi,Delhi,heatwave,7,28.704,77.102,11320,216,1400,797,4,300000.0,22.0,ndma,High,summer
2003,5,Ahmedabad,Gujarat,heatwave,9,23.022,72.571,9000,53,260,782,3,800000.0,1210.0,ndma,Critical,summer
2015,5,Hyderabad,Telangana,heatwave,10,17.385,78.486,18480,542,560,812,2,1200000.0,2500.0,ndma,Critical,summer
2017,8,Mumbai,Maharashtra,flood,8,19.076,72.877,20667,14,0,2167,3,800000.0,1200.0,ndma,Critical,monsoon
2022,5,Kolkata,West Bengal,cyclone,7,22.572,88.363,24252,9,130,1582,3,1500000.0,2.0,ndma,Critical,summer
